time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779996174697322800,0.20932275390625,0.18303899466991425,0.031633999198675156,-0.013186000287532806,0.9825080037117004,0.06704551726579666,0.014330681413412094,-0.36885300278663635
1779996174714599400,0.226599365234375,0.183897003531456,0.02950800023972988,-0.013850999996066093,0.9824039936065674,0.0631222203373909,0.016362419351935387,-0.3706144690513611
1779996174731876000,0.2438759765625,0.1914059966802597,0.029844999313354492,-0.013565000146627426,0.9809629917144775,0.06379714608192444,0.015189086087048054,-0.3858831822872162
1779996174749152800,0.26115283203125,0.1902579963207245,0.03206799924373627,-0.013206000439822674,0.9811210036277771,0.06800907105207443,0.013711411505937576,-0.3835494816303253
1779996174766429700,0.2784296875,0.18388999998569489,0.034609001129865646,-0.011242999695241451,0.9822729825973511,0.07219177484512329,0.009359028190374374,-0.37047091126441956
1779996174783706400,0.295706298828125,0.1833920031785965,0.03461800143122673,-0.012752999551594257,0.9823470115661621,0.07276111096143723,0.012358727864921093,-0.3695756196975708
1779996174800983000,0.312983154296875,0.18351100385189056,0.03273700177669525,-0.014347000047564507,0.9823669791221619,0.0696505755186081,0.01617354340851307,-0.3699158728122711
1779996174826898000,0.33889794921875,0.19103600084781647,0.03087100014090538,-0.012768999673426151,0.9810140132904053,0.06550102680921555,0.013258579187095165,-0.38508662581443787
1779996174844174300,0.35617431640625,0.18686799705028534,0.03206099942326546,-0.012318000197410583,0.9817839860916138,0.06761416792869568,0.012205184437334538,-0.3765832185745239
1779996174861451000,0.373450927734375,0.1868710070848465,0.03203599900007248,-0.012457000091671944,0.9817820191383362,0.06761722266674042,0.012487243860960007,-0.37659913301467896
1779996174878728000,0.39072802734375,0.18686999380588531,0.03216399997472763,-0.012497999705374241,0.9817780256271362,0.06788425892591476,0.012519877403974533,-0.37660178542137146
1779996174896004400,0.40800439453125,0.18686999380588531,0.032326001673936844,-0.012353000231087208,0.9817739725112915,0.06814824789762497,0.012174488976597786,-0.376592755317688
