time,seconds_elapsed,z,y,x
1779996174702891800,0.214891845703125,18.375,30.075000762939453,10.65000057220459
1779996174723094800,0.2350947265625,18.9375,29.981250762939453,10.856250762939453
1779996174743123200,0.255123291015625,18.975000381469727,29.981250762939453,10.856250762939453
1779996174763074800,0.27507470703125,18.825000762939453,29.981250762939453,10.856250762939453
1779996174783038000,0.295037841796875,18.712501525878906,30.000001907348633,10.818750381469727
1779996174803005400,0.31500537109375,18.600000381469727,30.000001907348633,10.818750381469727
1779996174823105500,0.33510546875,18.618751525878906,30.01875114440918,10.83750057220459
1779996174843173000,0.355173095703125,18.65625,30.01875114440918,10.83750057220459
1779996174863188700,0.375188720703125,18.637500762939453,30.01875114440918,10.818750381469727
1779996174883065000,0.395065185546875,18.65625,30.037500381469727,10.818750381469727
1779996174903506700,0.415506591796875,18.5625,30.037500381469727,10.818750381469727
1779996174923439600,0.435439697265625,18.618751525878906,30.075000762939453,10.800000190734863
1779996174943167500,0.45516748046875,18.618751525878906,30.075000762939453,10.800000190734863
1779996174963016000,0.475015869140625,18.618751525878906,30.11250114440918,10.800000190734863
1779996175020083700,0.532083740234375,18.65625,30.131250381469727,10.78125
1779996175128055800,0.640055908203125,18.58125114440918,30.168750762939453,10.725000381469727
1779996175173769000,0.68576904296875,18.525001525878906,30.187501907348633,10.706250190734863
1779996175265189400,0.777189453125,18.712501525878906,30.225000381469727,10.725000381469727
1779996175356575700,0.86857568359375,18.806251525878906,30.225000381469727,10.706250190734863
1779996175402238200,0.91423828125,18.806251525878906,30.262500762939453,10.706250190734863
1779996175447865600,0.959865478515625,18.9375,30.262500762939453,10.706250190734863
1779996175493441800,1.00544189453125,18.9375,30.281251907348633,10.6875
1779996175538947600,1.050947509765625,19.012500762939453,30.281251907348633,10.668750762939453
1779996175584359400,1.096359375,19.106250762939453,30.262500762939453,10.65000057220459
1779996175629648400,1.1416484375,18.975000381469727,30.262500762939453,10.59375
1779996175674781400,1.186781494140625,19.012500762939453,30.243751525878906,10.575000762939453
1779996175719718400,1.231718505859375,18.993751525878906,30.243751525878906,10.575000762939453
1779996175764416300,1.276416259765625,19.125,30.225000381469727,10.59375
1779996175808824300,1.32082421875,19.14375114440918,30.225000381469727,10.59375
1779996175852884700,1.364884765625,19.14375114440918,30.20625114440918,10.575000762939453
1779996175896536000,1.4085361328125,19.181251525878906,30.20625114440918,10.55625057220459
1779996175939710500,1.45171044921875,19.14375114440918,30.20625114440918,10.537500381469727
1779996175982334200,1.494334228515625,19.125,30.187501907348633,10.518750190734863
