time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779997442654588200,0.346588134765625,0.19823899865150452,0.08733700215816498,-0.02285500057041645,0.9759870171546936,0.18052901327610016,0.009985333308577538,-0.4016842246055603
1779997442671864300,0.3638642578125,0.1996150016784668,0.08729299902915955,-0.023541999980807304,0.9756940007209778,0.1807345747947693,0.01108982041478157,-0.40461039543151855
1779997442689140700,0.381140625,0.20020000636577606,0.08748699724674225,-0.0233910009264946,0.9755600094795227,0.18106119334697723,0.010609054937958717,-0.40577322244644165
1779997442706417000,0.3984169921875,0.20048299431800842,0.08803199976682663,-0.023564999923110008,0.9754490256309509,0.18220707774162292,0.010675279423594475,-0.40638723969459534
1779997442723693600,0.415693603515625,0.20148000121116638,0.08928100019693375,-0.02232000045478344,0.9751589894294739,0.18416492640972137,0.007554498501121998,-0.4081880748271942
1779997442740969700,0.4329697265625,0.20015500485897064,0.08760999888181686,-0.0239499993622303,0.9755449891090393,0.18153002858161926,0.011657707393169403,-0.40578898787498474
1779997442758246100,0.45024609375,0.20045199990272522,0.08770199865102768,-0.02279599942266941,0.9755030274391174,0.1812446415424347,0.00931518618017435,-0.4061753749847412
1779997442775522300,0.467522216796875,0.2000730037689209,0.08736100047826767,-0.02364400029182434,0.9755910038948059,0.18091478943824768,0.011176826432347298,-0.4055613875389099
1779997442792798700,0.484798828125,0.2001650035381317,0.0875450000166893,-0.023718999698758125,0.9755539894104004,0.18130825459957123,0.011231673881411552,-0.4057646691799164
1779997442810075100,0.5020751953125,0.1933709979057312,0.0880810022354126,-0.022531000897288322,0.9769030213356018,0.18181590735912323,0.009956744499504566,-0.3917403817176819
1779997442827351300,0.519351318359375,0.19336099922657013,0.08796600252389908,-0.022492000833153725,0.976917028427124,0.18157410621643066,0.009927409701049328,-0.39171189069747925
1779997442844627700,0.536627685546875,0.19336800277233124,0.0878319963812828,-0.022610999643802643,0.9769250154495239,0.18135695159435272,0.010210881941020489,-0.3917473256587982
1779997442861904000,0.55390380859375,0.19336700439453125,0.08780399709939957,-0.022622000426054,0.9769269824028015,0.18130603432655334,0.010243471711874008,-0.3917469084262848
1779997442879180300,0.57118017578125,0.19334399700164795,0.08804299682378769,-0.022484999150037766,0.9769129753112793,0.1817227303981781,0.00988676492124796,-0.39167654514312744
1779997442896456700,0.588456787109375,0.19333100318908691,0.08822599798440933,-0.02246199920773506,0.9768999814987183,0.18207412958145142,0.009772765450179577,-0.39164766669273376
1779997442913732900,0.60573291015625,0.19335000216960907,0.08815299719572067,-0.022679999470710754,0.9768980145454407,0.18201616406440735,0.010223506949841976,-0.39172685146331787
1779997442931009300,0.62300927734375,0.1933719962835312,0.08795800060033798,-0.022947000339627266,0.9769049882888794,0.18173716962337494,0.010817061178386211,-0.39182016253471375
1779997442948285400,0.640285400390625,0.1933780014514923,0.08794800192117691,-0.022964000701904297,0.9769039750099182,0.1817241758108139,0.010853041894733906,-0.3918353319168091
1779997442965561900,0.657561767578125,0.1933709979057312,0.08799800276756287,-0.0229909997433424,0.9768999814987183,0.1818331480026245,0.010887506417930126,-0.3918266296386719
1779997442982838000,0.674838134765625,0.19336499273777008,0.0880030021071434,-0.02304599992930889,0.9768999814987183,0.1818646341562271,0.010994097217917442,-0.3918251097202301
1779997443000114400,0.692114501953125,0.193354994058609,0.08810500055551529,-0.022979000583291054,0.9768940210342407,0.1820390522480011,0.010825223289430141,-0.39179307222366333
1779997443017390800,0.709390869140625,0.1933159977197647,0.08858399838209152,-0.022641999647021294,0.9768660068511963,0.18284977972507477,0.009987158700823784,-0.3916545510292053
1779997443034667000,0.7266669921875,0.19329899549484253,0.08943700045347214,-0.02199999988079071,0.9768069982528687,0.1842781901359558,0.008403440937399864,-0.3915053904056549
1779997443051943400,0.743943359375,0.19327999651432037,0.09011899679899216,-0.0216630008071661,0.9767550230026245,0.18548943102359772,0.007482557557523251,-0.3914072811603546
1779997443069219600,0.761219482421875,0.1933249980211258,0.08989100158214569,-0.02214900031685829,0.9767569899559021,0.18523132801055908,0.008512130007147789,-0.3915903866291046
1779997443086496300,0.778496337890625,0.19335000216960907,0.08882000297307968,-0.023280000314116478,0.9768229722976685,0.18356572091579437,0.011134411208331585,-0.3918476104736328
1779997443103772700,0.795772705078125,0.1933709979057312,0.08816400170326233,-0.023579999804496765,0.9768710136413574,0.1823916882276535,0.011972802691161633,-0.39194029569625854
1779997443121048800,0.813048828125,0.19335100054740906,0.08775000274181366,-0.023176999762654305,0.9769219756126404,0.1814175397157669,0.011351382359862328,-0.39181870222091675
1779997443138325200,0.8303251953125,0.19334399700164795,0.08711200207471848,-0.02321700006723404,0.9769799709320068,0.18017661571502686,0.011680186726152897,-0.3918052315711975
1779997443155601700,0.8476015625,0.19336499273777008,0.0864190012216568,-0.023528000339865685,0.9770299792289734,0.1789342314004898,0.012554632499814034,-0.3918982446193695
