time_s,raw_acceleration_m_s2,filtered_acceleration_m_s2
0.0,0.020316904098579745,-0.03899480209803206
0.0172766113281142,0.02165767016128671,-0.05116187516910471
0.03455322265622818,0.014013712531085064,-0.013515052693894258
0.051829833984342155,0.02275542777770325,0.021055144592737062
0.06910644531245635,0.024075551925285845,-0.04237726396631864
0.08638305664057055,0.013569502067529328,-0.06493002466332479
0.10365966796868475,0.11733516667693056,0.23626825336342902
0.12093627929679895,0.7788667552563897,0.7597099636222007
0.13821289062491315,1.0242382811412396,0.9554922561718104
0.15548950195302735,0.418343711983208,0.4970505751642746
0.17276611328114155,-0.49770886525161667,-0.36259232550578857
0.19004272460925575,-1.205460946031567,-1.173270978288568
0.20731933593736995,-1.478168386779282,-1.527062720944798
0.22459594726548415,-1.1886142898161178,-1.0278001506743646
0.24187255859359835,-0.07208450767758309,0.251869803303875
0.25914916992171255,1.7089545151809935,1.406955195206659
0.27642578124982675,1.205286559539957,1.5377437197179349
0.29370239257794095,0.6121163172721059,0.7829951035357753
0.31097900390605515,0.01237842930421732,-0.07086142003993878
0.32825561523416935,-0.852549098730602,-0.6623429148490565
0.34553222656228355,-1.2895622440096748,-1.1282946829051195
0.3628088378903973,-1.2529404878836214,-1.3820782806221175
0.3800854492185115,-1.2314197075357347,-1.0072265568539853
0.3973620605466257,-0.07949443563735281,0.004807594277356997
0.4146386718747399,1.070306395147724,0.9656287761049832
0.4319152832028541,1.24526752676103,1.297587998649276
0.4491918945309683,1.0775379596942987,1.1303938063249546
0.4664685058590825,0.6447857735615714,0.7000616335582694
0.4837451171871967,0.006603762946087263,-0.12063062038944294
0.5010217285153109,-0.96275901191009,-1.112599518113793
0.5182983398434251,-1.6927075584433513,-1.3884093723337925
0.5355749511715393,-0.26115157441924614,-0.5569182897996963
0.5528515624996535,0.5517165961099162,0.5502430485566888
0.5701281738277677,1.0702454582736796,1.0095799751537524
0.5874047851558819,0.8710374739721429,0.8782795899386827
0.6046813964839961,0.5533582017112636,0.5424761796273581
0.6219580078121103,0.017572609860320054,-0.08262535175580565
0.6392346191402245,-0.8380098920044237,-0.9560328464586827
0.6565112304683383,-1.5359050752332555,-1.3547598156609044
0.6737878417964525,-0.7293339179878031,-0.7676240942096126
0.6910644531245667,0.44369169809631065,0.2777532051050643
0.7083410644526809,0.8266848805104068,0.9624229038390175
0.7256176757807951,1.0565951441918233,1.1057952121618562
0.7428942871089093,0.7983590112699119,0.8219513313576821
0.7601708984370235,0.07909335327473399,0.05830077100434072
0.7774475097651377,-0.9651431316408561,-0.9145611140434493
0.7947241210932519,-1.4431300065343122,-1.3110725009149635
0.8120007324213661,-0.8262137915671457,-0.7757746145005093
0.8292773437494803,0.08643678250950819,0.07607017328023358
0.8465539550775945,0.4941120319484813,0.5703466925340854
0.8638305664057087,0.6950926289340306,0.7638127537955397
0.8811071777338229,0.6716620173070138,0.8126329988734611
0.898383789061937,0.35073319902444217,0.3846666039895449
