time_s,raw_acceleration_m_s2,filtered_acceleration_m_s2
0.0,0.008365630525397627,-0.08945448305348008
0.017277099609366076,0.0168549858376317,-0.08250422582438822
0.03455419921873215,0.03018138223668716,-0.052938906226211356
0.05183129882809823,0.06720909739457284,-0.00858031853237215
0.0691083984374643,0.09613626627954756,0.025393488726156672
0.08638549804683038,0.12430323536729242,0.07294799634262336
0.10366259765619645,0.23999211243834734,0.22442859117774605
0.12093969726556253,0.5494372673050073,0.5183887353488154
0.1382167968749286,0.7767901109995705,0.811134599646151
0.15549389648429468,0.7923949194025829,0.8426080321426289
0.17277099609366076,0.4591870220270622,0.4702447135204626
0.19004809570302683,-0.3224801930716061,-0.22383591205255693
0.2073251953123929,-1.2282980609425638,-1.040574394588785
0.22460229492175898,-1.6996312381554846,-1.656788989296921
0.24187939453112506,-1.552627219501064,-1.5205758768977762
0.25915649414049113,-0.6650573312126067,-0.2985855845051826
0.2764335937498572,1.2472678511467934,1.3425976273057836
0.2937106933592233,2.1028344455226935,2.0731571644240847
0.31098779296858936,1.071263537166707,1.3759833248096505
0.32826489257795544,-0.1455745547995354,0.024062917371032055
0.3455419921873215,-1.1731021966169166,-1.0955424276618888
0.3628190917966876,-1.7934006566260994,-1.7547682064967467
0.38009619140605366,-1.9830383840306316,-1.8429855822322958
0.39737329101541974,-1.2913642980179652,-1.1186907567422972
0.4146503906247858,0.24125899246403415,0.15021786933171577
0.4319274902341519,1.1253087455525301,1.1589490091249268
0.44920458984351797,1.4199134682879233,1.5176036665259625
0.46648168945288404,1.712162690103743,1.5568560695522287
0.4837587890622501,1.399621588985902,1.4217940920940961
0.5010358886716162,0.5326009238590416,0.6082729394999244
0.5183129882809823,-0.6093032701155302,-0.987716582243124
0.5355900878903483,-2.2129357806996706,-2.1735882159738393
0.5528671874997144,-1.8193891837762561,-1.6715238913607129
0.5701442871090805,0.44617635044905235,0.05534771907427749
0.5874213867184466,1.4639345409888531,1.3566957270455804
0.6046984863278129,1.4464981747669627,1.4986395612509404
0.6219755859371789,1.0102778554674314,0.9618826249806239
0.639252685546545,0.2983565262904954,0.10229845208705857
0.6565297851559111,-0.8203136123665469,-0.9962433907838433
0.6738068847652772,-1.8784008184122236,-1.6963740375496434
0.6910839843746432,-1.1940856513175946,-1.2908412522224575
0.7083610839840093,0.06908356366163401,-0.13729820709908513
0.7256381835933754,0.6212114216294216,0.7692279083501502
0.7429152832027415,1.1490577251735008,1.0870720296877887
0.7601923828121075,1.1521802531645122,1.0997600578073758
0.7774694824214736,0.6015791435157622,0.7504728389077053
0.7947465820308397,-0.15435708007490812,-0.26148803567057444
0.8120236816402058,-1.3688691793628815,-1.444764127001003
0.8293007812495719,-1.9112313755305057,-1.6379471443433622
