time_s,raw_acceleration_m_s2,filtered_acceleration_m_s2
0.0,0.06391753062720579,0.0052276393512676565
0.017276611328121305,0.07598394543405516,0.04003868185698524
0.03455322265624261,0.09062886024935923,0.05582469972441721
0.051829833984363916,0.1295256188067033,0.07991615793063048
0.06910644531248522,0.2519457491594097,0.22351961434929804
0.08638305664060653,0.4314205765623176,0.4993638379658875
0.10365966796872783,0.7161020751850374,0.6703389538197394
0.12093627929684914,0.4805946192737754,0.4496982879467774
0.13821289062497044,-0.3374976988193896,-0.18466906884615975
0.15548950195309175,-0.9877662941851947,-0.9437922343941175
0.17276611328121305,-1.2581695116157077,-1.342192598099436
0.19004272460933436,-1.0799938331765384,-0.9367243754744722
0.20731933593745566,-0.10760829222806467,0.15816633288973048
0.22459594726557697,1.3503654447145907,1.116495198297684
0.24187255859369827,1.0300315784046377,1.2378349053539717
0.2591491699218196,0.5049544065394009,0.702616879090858
0.2764257812499409,0.1479518436218688,0.06049027225179515
0.2937023925780622,-0.6973586389415157,-0.5472471704650891
0.3109790039061835,-1.1509686763821105,-1.116062986403329
0.3282556152343048,-1.2666330085781756,-1.2656674435468098
0.3455322265624261,-0.8874009998032465,-0.6790638883204588
0.3628088378905474,0.45212571048469025,0.24826116545792098
0.3800854492186687,0.6381497395133698,0.8057146429022615
0.39736206054679,0.9147122007302922,0.8574518891530776
0.4146386718749113,0.8548775885553102,0.7901732798237171
0.43191528320303263,0.579012435859122,0.6722185940611227
0.44919189453115393,0.2277777682254154,0.1408082726486677
0.46646850585927524,-0.45071909369993124,-0.7103129615330772
0.48374511718739654,-1.3697375988659621,-1.0705267948178654
0.5010217285155179,-0.25461081266091073,-0.5095085042578127
0.5182983398436392,0.45149407212155906,0.3239247822653726
0.5355749511717605,0.6005637701857323,0.6466095616305663
0.5528515624998818,0.6246795458645056,0.5188279385326109
0.5701281738280031,0.3741381849474264,0.32274077578352217
0.5874047851561244,-0.0022178123581496536,-0.021737145640357558
0.6046813964842457,-0.4013054236294681,-0.6308368333004407
