time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779997165375661800,0.302661865234375,0.18905499577522278,0.07075600326061249,-0.03124300017952919,0.9789149761199951,0.15100383758544922,0.03442172706127167,-0.3841603696346283
1779997165392938000,0.31993798828125,0.19315199553966522,0.07083699852228165,-0.03261300176382065,0.9780640006065369,0.15184806287288666,0.036438655108213425,-0.39272192120552063
1779997165410214400,0.33721435546875,0.19455599784851074,0.07051999866962433,-0.03380800038576126,0.9777680039405823,0.15175437927246094,0.0386822335422039,-0.3957691192626953
1779997165427490800,0.35449072265625,0.1871269941329956,0.07268500328063965,-0.029745999723672867,0.97919100522995,0.1541614979505539,0.031056368723511696,-0.38005247712135315
1779997165444767000,0.37176708984375,0.18869400024414062,0.07320600003004074,-0.030451999977231026,0.978829026222229,0.1555098444223404,0.031992994248867035,-0.38337042927742004
1779997165462043600,0.389043701171875,0.18445800244808197,0.07102300226688385,-0.032690998166799545,0.9797250032424927,0.1519184112548828,0.037863895297050476,-0.37507516145706177
1779997165479319800,0.40631982421875,0.185806006193161,0.07030999660491943,-0.03378399834036827,0.9794849753379822,0.15098339319229126,0.04006451740860939,-0.37797078490257263
1779997165496596200,0.42359619140625,0.18874800205230713,0.07141199707984924,-0.03227600082755089,0.978892982006073,0.15268589556217194,0.036239687353372574,-0.3837321698665619
1779997165513872600,0.44087255859375,0.190544992685318,0.07172299921512604,-0.03190400078892708,0.9785339832305908,0.15321792662143707,0.03511259704828262,-0.38733145594596863
1779997165531149000,0.458149169921875,0.1889200061559677,0.07206299901008606,-0.032267000526189804,0.9788119792938232,0.15397074818611145,0.035946112126111984,-0.3841022849082947
1779997165548425500,0.475425537109375,0.18891599774360657,0.0719899982213974,-0.03231300041079521,0.9788169860839844,0.15384475886821747,0.036064714193344116,-0.3840996026992798
1779997165565702000,0.492701904296875,0.1889200061559677,0.07188200205564499,-0.03242199867963791,0.9788209795951843,0.1536746472120285,0.03631874918937683,-0.3841227889060974
1779997165582978000,0.50997802734375,0.18892499804496765,0.07186699658632278,-0.03243200108408928,0.9788209795951843,0.1536491960287094,0.03634330630302429,-0.3841342031955719
1779997165600254700,0.527254638671875,0.1889200061559677,0.07189299911260605,-0.03248799964785576,0.9788179993629456,0.15372197329998016,0.036443691700696945,-0.3841344118118286
1779997165617531100,0.54453125,0.18890699744224548,0.07204800099134445,-0.03240999951958656,0.9788110256195068,0.1539963334798813,0.03623371571302414,-0.3840997517108917
1779997165634807600,0.5618076171875,0.18889500200748444,0.07225699722766876,-0.03232700005173683,0.9788010120391846,0.15437529981136322,0.035993196070194244,-0.38406848907470703
1779997165652083700,0.579083740234375,0.18888899683952332,0.07239600270986557,-0.03229000046849251,0.9787930250167847,0.15463444590568542,0.035868529230356216,-0.38405466079711914
1779997165669360000,0.596360107421875,0.18887899816036224,0.0724949985742569,-0.03238699957728386,0.97878497838974,0.15486684441566467,0.036022040992975235,-0.384054571390152
1779997165686636500,0.613636474609375,0.18887799978256226,0.07267799973487854,-0.03243900090456009,0.9787690043449402,0.15524734556674957,0.03605383634567261,-0.3840673863887787
1779997165703913000,0.630912841796875,0.18888899683952332,0.07290700078010559,-0.03271400183439255,0.9787409901618958,0.15580575168132782,0.03650251775979996,-0.384145051240921
1779997165721189400,0.648189453125,0.18890200555324554,0.0731310024857521,-0.033087000250816345,0.9787089824676514,0.15639254450798035,0.03714444488286972,-0.38424378633499146
1779997165738465800,0.6654658203125,0.18890999257564545,0.07330600172281265,-0.033378999680280685,0.9786850214004517,0.15685127675533295,0.03764747828245163,-0.38431718945503235
1779997165755742000,0.682741943359375,0.18890699744224548,0.07340499758720398,-0.03356900066137314,0.9786710143089294,0.15712004899978638,0.037981707602739334,-0.38434749841690063
1779997165773018400,0.700018310546875,0.1889050006866455,0.07345599681138992,-0.03354400023818016,0.9786689877510071,0.15721075236797333,0.03791361674666405,-0.38434112071990967
1779997165790294800,0.717294677734375,0.1888989955186844,0.07343900203704834,-0.03343699872493744,0.9786750078201294,0.15713538229465485,0.037711743265390396,-0.3843096196651459
1779997165807571000,0.734571044921875,0.18887799978256226,0.07349000126123428,-0.033355001360177994,0.9786779880523682,0.15720310807228088,0.03753513842821121,-0.38425445556640625
1779997165824847600,0.75184765625,0.18886899948120117,0.07370100170373917,-0.03315899893641472,0.9786700010299683,0.15754200518131256,0.037072259932756424,-0.3842092454433441
1779997165842124000,0.7691240234375,0.18887099623680115,0.07390099763870239,-0.03306899964809418,0.9786580204963684,0.1579010784626007,0.036819297820329666,-0.3842047452926636
1779997165859400200,0.786400146484375,0.1888740062713623,0.07378999888896942,-0.03322700038552284,0.978659987449646,0.15774396061897278,0.0371704064309597,-0.3842344284057617
1779997165876676600,0.803676513671875,0.18887799978256226,0.07368099689483643,-0.03338500112295151,0.9786630272865295,0.1575910598039627,0.037520695477724075,-0.3842666447162628
1779997165893953000,0.820953125,0.1888660043478012,0.0738380029797554,-0.03332199901342392,0.9786549806594849,0.15787523984909058,0.03733918070793152,-0.384236603975296
