time,seconds_elapsed,magneticBearing
1779999139587157800,20.76415771484375,342.9847832238688
1779999139628610000,20.805610107421874,342.9748262030263
1779999139669509000,20.846509033203127,343.00736882118787
1779999139709779200,20.886779296875,343.01730909659904
1779999139749340400,20.92634033203125,342.9974162333557
1779999139788109600,20.965109619140627,342.9748262030263
1779999139826000100,21.003000244140626,342.9748262030263
1779999139862923500,21.039923583984375,342.96485685295636
1779999139898788400,21.075788330078126,342.9548771831109
1779999139933516500,21.1105166015625,342.9223123802145
1779999139967011000,21.144010986328126,342.8897606010123
1779999139999196000,21.17619580078125,342.8672484325633
1779999140029999600,21.20699951171875,342.85721854908513
1779999140059343600,21.236343505859374,342.8471762463708
1779999140087176400,21.264176513671874,342.8471762463708
1779999140113440800,21.290440673828126,342.8471762463708
1779999140138089200,21.315089111328124,342.8471762463708
1779999140161095700,21.338095703125,342.80455944709695
1779999140182444000,21.359444091796874,342.794478568882
1779999140202134800,21.379134765625,342.77200679661297
1779999140220165600,21.39716552734375,342.80455944709695
1779999140236564700,21.413564697265624,342.75966084305225
1779999140251375600,21.428375732421873,342.77981030146236
1779999140264627000,21.441626953125,342.7473488585522
1779999140276397600,21.4533974609375,342.7473488585522
1779999140286744800,21.463744873046874,342.77981030146236
1779999140303488000,21.480488037109374,342.7697407719838
1779999140315601700,21.4926015625,342.7473488585522
1779999140326791700,21.503791748046876,342.7574225725156
1779999140336714000,21.5137138671875,342.7574225725156
1779999140347786000,21.524785888671875,342.8146288754645
1779999140358584000,21.535583984375,342.637879341354
1779999140373422300,21.55042236328125,341.98139146997033
1779999140385615600,21.56261572265625,341.68213387687086
1779999140399694800,21.57669482421875,341.41645143575124
1779999140415541800,21.592541748046877,341.04736371885605
1779999140433170000,21.610169921875,340.69109686787374
1779999140452538600,21.62953857421875,340.47143210842967
1779999140462843600,21.63984375,340.42896382252667
1779999140473560600,21.650560546875,340.35512631108503
1779999140484718800,21.66171875,340.3349958792084
1779999140496229600,21.673229736328125,340.36630525614777
1779999140508125000,21.685125,340.41991869648564
1779999140520414000,21.6974140625,340.4400995147276
1779999140533019100,21.71001904296875,340.4400995147276
1779999140546541300,21.723541259765625,340.40877909188015
1779999140565090800,21.7420908203125,340.3886253880538
1779999140588769800,21.765769775390623,340.3886253880538
1779999140612841500,21.789841552734377,340.41991869648564
1779999140635231500,21.8122314453125,340.4734347784621
1779999140656234000,21.83323388671875,340.4400995147276
