time,seconds_elapsed,z,y,x
1779999119222349600,0.399349609375,-0.002474999986588955,0.0170499999076128,-0.02199999988079071
1779999119239626200,0.416626220703125,0.0012374999932944775,0.0317624993622303,0.02447500079870224
1779999119256903000,0.43390283203125,0.002474999986588955,0.035475000739097595,0.05252499878406525
1779999119274179600,0.4511796875,-0.002474999986588955,-0.002474999986588955,0.002474999986588955
1779999119291455700,0.468455810546875,-0.006049999967217445,-0.037812501192092896,-0.059812501072883606
1779999119308732400,0.485732421875,-0.00494999997317791,-0.0317624993622303,-0.04881250113248825
1779999119326009000,0.503009033203125,-0.0037124999798834324,-0.0037124999798834324,-0.0170499999076128
1779999119343285800,0.52028564453125,-0.0012374999932944775,0.02199999988079071,0.0147124994546175
1779999119360562200,0.537562255859375,-0.0012374999932944775,0.02199999988079071,0.01347499992698431
1779999119377838800,0.5548388671875,-0.0037124999798834324,0.006049999967217445,-0.00976249948143959
1779999119395115500,0.572115478515625,-0.002474999986588955,0.002474999986588955,-0.0147124994546175
1779999119412392000,0.589391845703125,-0.0037124999798834324,0.00494999997317791,-0.00494999997317791
1779999119429668600,0.606668701171875,-0.0012374999932944775,0.010999999940395355,0.01223750039935112
1779999119446945000,0.623945068359375,0,0.023237500339746475,0.02447500079870224
1779999119464221700,0.6412216796875,0,0.035475000739097595,0.028049999848008156
1779999119481498400,0.658498291015625,0,0.047712501138448715,0.03423750028014183
1779999119498774800,0.67577490234375,0.0012374999932944775,0.06599999964237213,0.04647500067949295
1779999119516051500,0.693051513671875,-0.002474999986588955,0.028049999848008156,-0.00976249948143959
1779999119533328100,0.710328125,-0.002474999986588955,-0.028049999848008156,-0.0635249987244606
1779999119550604800,0.727604736328125,-0.0012374999932944775,-0.047712501138448715,-0.01223750039935112
1779999119567881200,0.744881103515625,-0.00494999997317791,-0.03904999792575836,-0.0012374999932944775
1779999119585158000,0.762157958984375,-0.0037124999798834324,-0.05004999786615372,-0.002474999986588955
1779999119602434600,0.7794345703125,-0.006049999967217445,-0.06104999780654907,-0.02447500079870224
1779999119619711000,0.7967109375,-0.006049999967217445,-0.04647500067949295,-0.0170499999076128
1779999119636988000,0.81398779296875,-0.002474999986588955,-0.01952499896287918,0.002474999986588955
1779999119654264300,0.831264404296875,-0.0012374999932944775,0.0037124999798834324,0.002474999986588955
1779999119671541000,0.848541015625,-0.002474999986588955,0.030524998903274536,-0.0037124999798834324
1779999119688817700,0.865817626953125,0,0.05252499878406525,0.00976249948143959
1779999119706094000,0.883093994140625,0.0012374999932944775,0.054999999701976776,0.0147124994546175
1779999119723370800,0.900370849609375,-0.0012374999932944775,0.037950001657009125,-0.0035749999806284904
1779999119740647400,0.9176474609375,-0.0012374999932944775,0.020899999886751175,-0.0012374999932944775
1779999119757924000,0.934924072265625,0.0012374999932944775,0.01484999991953373,0.01718750037252903
1779999119775200500,0.952200439453125,-0.0012374999932944775,0.008662499487400055,0.00976249948143959
1779999119792477000,0.969476806640625,-0.00494999997317791,0.002612499985843897,-0.02433750033378601
1779999119809753600,0.986753662109375,-0.00494999997317791,0.006187499966472387,-0.018287500366568565
1779999119827030300,1.0040302734375,-0.0012374999932944775,0.015949999913573265,0.002474999986588955
1779999119844306700,1.021306640625,0,0.02213750034570694,0.0085249999538064
1779999119861583400,1.038583251953125,0,0.020899999886751175,0
1779999119878860000,1.055860107421875,-0.0012374999932944775,0.008662499487400055,0
1779999119896136700,1.07313671875,-0.002474999986588955,0.006187499966472387,-0.015812499448657036
1779999119913413400,1.090413330078125,-0.002474999986588955,0.008662499487400055,-0.004812499973922968
1779999119930689800,1.107689697265625,-0.0037124999798834324,0.011137500405311584,0.007424999959766865
1779999119947966500,1.124966552734375,-0.0037124999798834324,0.006187499966472387,0.00494999997317791
1779999119965243100,1.1422431640625,-0.002474999986588955,-0.004812499973922968,0.002474999986588955
1779999119982519800,1.159519775390625,-0.0012374999932944775,-0.009624999947845936,-0.0085249999538064
1779999119999796500,1.17679638671875,-0.0037124999798834324,-0.025575000792741776,-0.01952499896287918
1779999120017073000,1.194072998046875,0.002474999986588955,-0.0658624991774559,0.01952499896287918
1779999120042988000,1.219988037109375,-0.02447500079870224,-0.005912499967962503,-0.05128749832510948
1779999120060264700,1.2372646484375,0.0085249999538064,-0.04138749837875366,0.04399999976158142
1779999120077541400,1.254541259765625,0.002474999986588955,-0.04138749837875366,-0.00976249948143959
1779999120094817800,1.27181787109375,-0.006187499966472387,-0.023099999874830246,-0.02433750033378601
1779999120112094500,1.289094482421875,-0.0037124999798834324,-0.015812499448657036,-0.00976249948143959
1779999120129371100,1.30637109375,-0.002474999986588955,-0.023099999874830246,-0.010999999940395355
1779999120146647800,1.323647705078125,-0.0012374999932944775,-0.030387500301003456,-0.013337500393390656
1779999120163924200,1.34092431640625,-0.0012374999932944775,-0.027912499383091927,-0.0085249999538064
1779999120181201000,1.358200927734375,-0.00494999997317791,-0.015812499448657036,-0.0170499999076128
1779999120198477300,1.375477294921875,-0.0012374999932944775,-0.009624999947845936,0.00976249948143959
1779999120215754200,1.392754150390625,0.0012374999932944775,-0.025575000792741776,0.0085249999538064
1779999120233030700,1.41003076171875,0,-0.047712501138448715,-0.002474999986588955
1779999120258945500,1.435945556640625,-0.006049999967217445,-0.10147500038146973,-0.02681249938905239
1779999120276222200,1.45322216796875,-0.004812499973922968,-0.19552500545978546,-0.025712499395012856
1779999120293499000,1.470498779296875,-0.010999999940395355,-0.32862499356269836,-0.07081250101327896
1779999120310775300,1.487775390625,-0.020762499421834946,-0.5302000045776367,-0.12209999561309814
1779999120328052000,1.505052001953125,-0.01952499896287918,-0.8490625023841858,-0.047712501138448715
1779999120345328600,1.52232861328125,-0.013337500393390656,-1.4819749593734741,0.3493874967098236
1779999120371243500,1.548243408203125,-0.002337499987334013,-3.1215250492095947,0.5741999745368958
1779999120388520200,1.565520263671875,-0.02199999988079071,-4.274737358093262,-1.9486500024795532
1779999120405796900,1.582796875,-0.06710000336170197,-3.2705750465393066,0.5057250261306763
1779999120423073500,1.600073486328125,0.09652499854564667,-0.3811500072479248,2.052462577819824
1779999120440350000,1.617349853515625,0.002474999986588955,2.2748000621795654,3.0933375358581543
1779999120457626600,1.634626708984375,-0.3041499853134155,3.6027750968933105,1.5380749702453613
1779999120483541500,1.66054150390625,-0.1685750037431717,1.5332624912261963,-4.814700126647949
1779999120500818200,1.677818115234375,-0.03657500073313713,0.1625249981880188,-3.1068124771118164
1779999120518094800,1.6950947265625,0.02447500079870224,-2.255275011062622,5.4818501472473145
1779999120535371300,1.712371337890625,0.2223374992609024,-3.1850500106811523,2.0134124755859375
1779999120552648000,1.72964794921875,0.19181250035762787,-2.3945624828338623,-0.1551000028848648
1779999120569924600,1.746924560546875,-0.0035749999806284904,-0.37014999985694885,-0.678012490272522
1779999120595839500,1.772839599609375,-0.17338749766349792,2.6536123752593994,-0.6609625220298767
1779999120613116200,1.7901162109375,-0.11604999750852585,3.0665249824523926,-2.0684125423431396
1779999120630392800,1.807392822265625,-0.014574999921023846,1.9999375343322754,-3.0665249824523926
1779999120647669500,1.82466943359375,0.06971249729394913,-0.5803874731063843,3.379199981689453
1779999120664946200,1.8419462890625,0.035475000739097595,-2.949237585067749,-0.4776749908924103
1779999120682222800,1.859222900390625,-0.07452499866485596,-3.4134373664855957,-2.199037551879883
1779999120699499300,1.876499267578125,-0.042762499302625656,-1.8033125400543213,1.210687518119812
1779999120716776000,1.89377587890625,0.042762499302625656,0.8563500046730042,2.6034250259399414
1779999120742691000,1.919691162109375,-0.210099995136261,2.935762405395508,1.5380749702453613
1779999120759967500,1.936967529296875,-0.21615000069141388,2.2405624389648438,-2.1807498931884766
1779999120777244200,1.954244140625,-0.14409999549388885,0.1868624985218048,-5.766475200653076
1779999120794520800,1.971520751953125,-0.004812499973922968,-1.4990249872207642,2.805000066757202
1779999120811797500,1.988797607421875,0.17476250231266022,-1.875362515449524,3.2986249923706055
1779999120829074000,2.006073974609375,0.18700000643730164,-2.1807498931884766,0.7195374965667725
1779999120846350600,2.0233505859375,0.07328750193119049,-1.0506374835968018,-0.594962477684021
1779999120863627300,2.040627197265625,-0.059812501072883606,0.6877750158309937,-0.7684875130653381
1779999120880904000,2.057904052734375,-0.11233749985694885,2.1404623985290527,-0.9395374655723572
1779999120898180600,2.0751806640625,-0.07452499866485596,2.5020875930786133,-2.1685125827789307
1779999120915457300,2.092457275390625,0.05252499878406525,1.8215999603271484,-0.7134875059127808
1779999120932733700,2.109733642578125,0.01952499896287918,-0.25657498836517334,1.9938875436782837
1779999120950010400,2.12701025390625,-0.032999999821186066,-2.530137538909912,-1.8508875370025635
1779999120967287000,2.144287109375,-0.06710000336170197,-2.632849931716919,0.3078624904155731
1779999120984563700,2.161563720703125,0.06228749826550484,-1.031112551689148,1.7518874406814575
1779999121001840400,2.17884033203125,0.032999999821186066,0.7000125050544739,2.0794124603271484
1779999121019116800,2.19611669921875,-0.10628750175237656,1.9779374599456787,1.2253999710083008
1779999121036393500,2.2133935546875,-0.17586250603199005,2.104987382888794,-1.2694000005722046
1779999121053670400,2.23067041015625,-0.09404999762773514,0.9516375064849854,-4.162399768829346
