time,seconds_elapsed,z,y,x
1779996508490894300,0.247894287109375,0.0009624999947845936,0.020762499421834946,-0.009624999947845936
1779996508508170800,0.265170654296875,0.0009624999947845936,0.0012374999932944775,-0.002337499987334013
1779996508525447000,0.282447021484375,-0.0002749999985098839,-0.02928750030696392,-0.0035749999806284904
1779996508542723300,0.299723388671875,0.002199999988079071,-0.0340999998152256,-0.002337499987334013
1779996508559999500,0.31699951171875,0.0009624999947845936,-0.028049999848008156,-0.004812499973922968
1779996508585914000,0.3429140625,0.0009624999947845936,-0.025575000792741776,0.006187499966472387
1779996508603190300,0.360190185546875,0.0009624999947845936,-0.030524998903274536,-0.006049999967217445
1779996508620466700,0.377466796875,0.0009624999947845936,-0.015812499448657036,-0.008387500420212746
1779996508637742800,0.394742919921875,0.0009624999947845936,0.006187499966472387,-0.006049999967217445
1779996508655019300,0.412019287109375,0.0009624999947845936,0.018424998968839645,-0.002337499987334013
1779996508672295700,0.429295654296875,-0.0002749999985098839,0.01223750039935112,0.00013749999925494194
1779996508689571800,0.44657177734375,-0.0002749999985098839,-0.0010999999940395355,0.0013749999925494194
1779996508706848300,0.46384814453125,0.0009624999947845936,-0.0085249999538064,0.0013749999925494194
1779996508732762600,0.4897626953125,0.0009624999947845936,-0.015812499448657036,0.006187499966472387
1779996508750039000,0.5070390625,-0.0015124999918043613,-0.010999999940395355,-0.010862499475479126
1779996508767315200,0.524315185546875,-0.0002749999985098839,-0.015812499448657036,0.007424999959766865
1779996508784591600,0.541591552734375,-0.0015124999918043613,-0.025575000792741776,-0.007287499960511923
1779996508801867800,0.55886767578125,0.002199999988079071,-0.02681249938905239,-0.007287499960511923
1779996508819144200,0.576144287109375,-0.0015124999918043613,-0.02433750033378601,-0.030387500301003456
1779996508836420400,0.59342041015625,-0.002749999985098839,-0.02433750033378601,-0.013337500393390656
1779996508853696800,0.61069677734375,-0.0002749999985098839,-0.015812499448657036,0.025712499395012856
1779996508870973000,0.627972900390625,-0.0002749999985098839,-0.00976249948143959,0.023375000804662704
1779996508888249300,0.645249267578125,-0.0002749999985098839,-0.006049999967217445,-0.007287499960511923
1779996508914163700,0.671163818359375,-0.0015124999918043613,-0.0035749999806284904,-0.023099999874830246
1779996508931440000,0.688440185546875,-0.0015124999918043613,0.0037124999798834324,-0.002337499987334013
1779996508948716500,0.705716552734375,0.0009624999947845936,0.015949999913573265,0.011137500405311584
1779996508965992700,0.72299267578125,0.0009624999947845936,0.025712499395012856,0.011137500405311584
1779996508983268900,0.740268798828125,0.0009624999947845936,0.02447500079870224,-0.0010999999940395355
1779996509000545300,0.757545166015625,-0.0015124999918043613,0.01347499992698431,-0.009624999947845936
1779996509017821700,0.77482177734375,0.0009624999947845936,0.007424999959766865,0.00013749999925494194
1779996509035097900,0.792097900390625,-0.0002749999985098839,0.00494999997317791,0.015949999913573265
1779996509052374000,0.8093740234375,-0.002749999985098839,0.0012374999932944775,-0.023099999874830246
1779996509069650400,0.826650390625,-0.0015124999918043613,-0.0010999999940395355,-0.028049999848008156
1779996509086926800,0.8439267578125,-0.0015124999918043613,0.0012374999932944775,-0.0193875003606081
1779996509104203000,0.861203125,-0.0015124999918043613,0.00494999997317791,0.006187499966472387
1779996509130117400,0.887117431640625,-0.002749999985098839,0.008662499487400055,0.011137500405311584
1779996509147393800,0.904393798828125,-0.002749999985098839,0.015949999913573265,-0.006049999967217445
1779996509164670000,0.921669921875,-0.003987499978393316,0.01347499992698431,-0.010862499475479126
1779996509181946400,0.9389462890625,-0.0015124999918043613,-0.0010999999940395355,0.0037124999798834324
1779996509207860700,0.96486083984375,-0.002749999985098839,0.07699999958276749,0.00013749999925494194
1779996509225137200,0.98213720703125,-0.002749999985098839,0.045237500220537186,0.020899999886751175
1779996509242413600,0.99941357421875,-0.002749999985098839,0.006187499966472387,-0.015812499448657036
1779996509259689700,1.016689697265625,-0.003987499978393316,-0.02928750030696392,-0.009624999947845936
1779996509276966100,1.033966064453125,-0.0002749999985098839,-0.045099999755620956,0.01718750037252903
1779996509294242300,1.0512421875,-0.0002749999985098839,-0.0170499999076128,0.030662499368190765
1779996509311518700,1.068518798828125,-0.002749999985098839,0.018424998968839645,0.002474999986588955
1779996509328795100,1.085795166015625,-0.003987499978393316,0.01718750037252903,-0.015812499448657036
1779996509346071300,1.1030712890625,-0.003987499978393316,-0.006049999967217445,-0.028049999848008156
1779996509363347500,1.120347412109375,-0.003987499978393316,-0.0170499999076128,-0.004812499973922968
1779996509380624000,1.137623779296875,-0.006462499964982271,-0.02186249941587448,-0.007287499960511923
1779996509397900300,1.154900390625,-0.007699999958276749,-0.023099999874830246,-0.0170499999076128
1779996509415176400,1.172176513671875,-0.010037500411272049,-0.015812499448657036,-0.028049999848008156
1779996509441091000,1.198091064453125,-0.006462499964982271,0.00989999994635582,0.03189999982714653
1779996509458367200,1.2153671875,-0.007699999958276749,0.025712499395012856,0.03189999982714653
1779996509475643600,1.2326435546875,-0.010037500411272049,0.029424998909235,-0.0035749999806284904
1779996509492919800,1.249919921875,-0.010037500411272049,0.0147124994546175,-0.020624998956918716
1779996509510196200,1.2671962890625,-0.010037500411272049,0.01347499992698431,-0.02433750033378601
1779996509527472400,1.284472412109375,-0.010037500411272049,0.01966249942779541,-0.009624999947845936
1779996509544748800,1.301748779296875,-0.010037500411272049,0.01347499992698431,-0.004812499973922968
1779996509562025000,1.31902490234375,-0.010037500411272049,-0.002337499987334013,0.002474999986588955
1779996509579301400,1.33630126953125,-0.008799999952316284,-0.018287500366568565,-0.006049999967217445
1779996509596577800,1.353577880859375,-0.007699999958276749,-0.010862499475479126,0.00494999997317791
1779996509613854000,1.37085400390625,-0.003987499978393316,0.0147124994546175,0.05389999970793724
1779996509639768600,1.3967685546875,-0.008799999952316284,0.03918749839067459,-0.0010999999940395355
1779996509657044700,1.414044677734375,-0.007699999958276749,0.03671250119805336,-0.0170499999076128
1779996509674321200,1.431321044921875,-0.005224999971687794,0.030662499368190765,-0.013337500393390656
1779996509700235500,1.457235595703125,-0.0015124999918043613,0.02447500079870224,0.03671250119805336
1779996509717511700,1.47451171875,-0.0015124999918043613,0.0147124994546175,0.040424998849630356
1779996509734788000,1.4917880859375,-0.003987499978393316,0.006187499966472387,0.015949999913573265
1779996509752064500,1.509064453125,-0.0015124999918043613,0.018424998968839645,0.01347499992698431
